"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1724",1.33194051241166,0.978246589766856,1.40797439582652,1.33874450993438,1.36678810617208,1.62583744063552,1.26944259398989,1.45427864171661,1.47249973469331,1.12452673456798,1.54963810838872,1.52984046923287,1.27858805446327,1.89196276906223,1.47223083608333,1.37568608794572,1.60408397661137,1.53466555126409,1.37118348208691,1.54205634245538
"1725",1.34294383621459,0.981424021352783,1.40067102276248,1.32993655246806,1.36820910785116,1.6322802534114,1.26761590463603,1.45337196657771,1.47039129984851,1.13033788337183,1.55104346036159,1.52588268173885,1.27897111119823,1.88687262321741,1.46613372471642,1.36973124201203,1.60522905880817,1.51968305426998,1.36631302776979,1.54341350138191
"1726",1.35764949849497,0.993138148458697,1.39018712614151,1.30999363483264,1.3716662925188,1.6491182163375,1.26459623855927,1.45832874189304,1.4771226772545,1.14032672431957,1.55314413556255,1.52985108593317,1.27668017953577,1.87920895796112,1.46880482969968,1.35336804148045,1.59924095555101,1.50108536620463,1.35935588869456,1.53401383973214
"1727",1.37567721014259,1.00869443770997,1.38076332872011,1.28637403489069,1.38148544205783,1.67651866029003,1.26058289708798,1.46648166588179,1.47963065028217,1.15408081395581,1.55326436799192,1.53322639768853,1.27156783283647,1.86737182327741,1.46459848249967,1.3436958473241,1.59361318375473,1.47436356408213,1.35276288611734,1.52527965738007
"1728",1.38837378934698,1.01655293553639,1.37359548692586,1.25776425156854,1.38482887100718,1.69887440993183,1.25799183549795,1.46959573222898,1.47727431933565,1.17000148170414,1.55320315327977,1.54010152488496,1.26996748782768,1.86048384346951,1.45610395969294,1.33589165633188,1.59009347343231,1.443994354831,1.34660781545318,1.51818663900283
"1729",1.39462908842864,1.02015513080931,1.36903096089626,1.23570047690502,1.38136505093034,1.71410996567001,1.25442862960185,1.47404958880284,1.47914240327371,1.17959640481967,1.55312328511422,1.54176279762165,1.26948141042985,1.86142179286644,1.44176172773555,1.32821311542162,1.58764401052347,1.41770837023706,1.34403534010746,1.5091942986293
"1730",1.39674150077217,1.01917992456057,1.36661234733481,1.22168971581583,1.3766090660659,1.72488422936098,1.25117792564902,1.47492453589578,1.4802004394346,1.18538137105448,1.55316492874154,1.54633362826343,1.26945900026847,1.86540996817103,1.42372983371797,1.32022090386974,1.59123822822922,1.40020683752197,1.34302409179357,1.50234531143696
"1731",1.39487114736674,1.01055049566853,1.36978381095033,1.21701305984546,1.36779232458628,1.73142611443083,1.25110135114474,1.47545470701943,1.48020614970568,1.1857627260007,1.55532883944335,1.54832224011372,1.26888094185001,1.86850419558392,1.40474348328432,1.31973096801718,1.59578200575337,1.39529831890163,1.34445981914973,1.49779767843388
"1732",1.38972901547185,1.0012252586311,1.3743800605519,1.21701182663964,1.36129858776785,1.73045431084572,1.25184027962889,1.4745719676366,1.4812212832714,1.17719895942364,1.55599348168961,1.54831822944081,1.27188115207592,1.87126408104817,1.39098231561456,1.32017400878943,1.6049746466037,1.39470352253793,1.3484024449743,1.49744184810122
"1733",1.38065195695082,0.996746134016271,1.38069771197358,1.22173058871827,1.35466639139882,1.72045729407363,1.25509679278409,1.47189479161751,1.48220320811611,1.16442955689776,1.55352606565041,1.5463034620762,1.27717027465478,1.87540138584316,1.38145921058051,1.31952155981938,1.61508157588805,1.40024799280475,1.3559520274295,1.4985703625659
"1734",1.37296613453424,0.990865866487829,1.38649826705248,1.22763492502831,1.35058507604407,1.70729011704563,1.26187475297545,1.46929711303648,1.48297978227065,1.15612450278465,1.54885215835234,1.54215841380553,1.27561883742707,1.88153877467105,1.38406603892331,1.31528176850726,1.61544007751228,1.40872114046521,1.35952447006971,1.50057936367546
"1735",1.36380828013049,0.983282128243,1.38925429945219,1.22988247915565,1.3516873307758,1.69479177953207,1.2701626744319,1.46801647711795,1.4810055517936,1.1485437766862,1.55079407660787,1.53886580389391,1.27308032811519,1.88191192334582,1.3864088356957,1.31303997517836,1.60968570402949,1.41457365735171,1.35735912106601,1.50253426433551
"1736",1.3542171708672,0.981891651267618,1.3890875892906,1.22936160585819,1.35234841283318,1.68548843354272,1.26876887277425,1.46794542546872,1.48100436883731,1.1449328498153,1.54957478509882,1.5384595863187,1.2749883031248,1.88227877159063,1.37750358606167,1.31892435562539,1.60936862882829,1.41327444763729,1.35869483889665,1.50220709566615
"1737",1.3541541054683,0.981682836861782,1.38654993534838,1.23137533915498,1.35202379392714,1.68936375884754,1.2627225114697,1.46321918320103,1.47841232610084,1.14577998175933,1.54130267429129,1.54095225211015,1.28463625014708,1.88431261331242,1.361602784954,1.32970392214562,1.61250210896517,1.407881606696,1.35869052033777,1.50146399375009
"1738",1.35710229056526,0.986303547541262,1.37676907702995,1.23056899350312,1.34383816802916,1.69969756144039,1.25020959156531,1.46209317658927,1.46987249343578,1.14787518275449,1.52954577004818,1.54846181572166,1.29622266923308,1.88542863216125,1.3454390972869,1.33614899870424,1.62474492371087,1.40010433337391,1.3588194084586,1.50328249937014
"1739",1.35681903685806,0.99093691753858,1.3642692744798,1.22966576367936,1.34160992007761,1.71600438719997,1.23325735865826,1.45566015022294,1.46595396239234,1.15220645987463,1.50978915827695,1.56262344118223,1.31797703563214,1.87451851303494,1.33187639680287,1.34058362508526,1.63851994570832,1.3916989569232,1.35891879292159,1.50988045434996
"1740",1.3545762414967,0.987723387078712,1.35072647891169,1.22897247703912,1.34009313966346,1.72304069487351,1.22062436815629,1.4553826488624,1.45565868572007,1.15278736425904,1.49602975062078,1.57003456664493,1.33244289462591,1.87100949708017,1.31869037794432,1.34459720891864,1.64687257304983,1.38375259747967,1.35718896460904,1.52130755048985
"1741",1.34606211190826,0.984694624146972,1.34123620648572,1.22985537454667,1.34090387517138,1.72707252768431,1.21095398929565,1.45385903970399,1.44927269779512,1.15284584237884,1.47956187431316,1.57217879130855,1.34617553521651,1.86664418334929,1.30375183205531,1.34470569336336,1.6514047045178,1.37738730520929,1.35628812822046,1.52819491106384
"1742",1.33275010083818,0.981153866106093,1.33773048051874,1.23061082180358,1.34176883842603,1.72016480730367,1.20778424037391,1.45150367146656,1.44666422610665,1.15307045075349,1.47292463095055,1.5737028041073,1.35195384783468,1.86394573251335,1.2961091229365,1.34447165269245,1.65077467074132,1.37424057260582,1.35308616116518,1.53149065247771
"1743",1.32085944212566,0.978724002877861,1.33619908084277,1.23024184831644,1.34202173228137,1.71324560621347,1.21005507740538,1.44987540850252,1.44611221498197,1.15141453117779,1.4703691126599,1.57424978998182,1.35454251539778,1.86329422011751,1.29278557600626,1.34463830507309,1.6475999317198,1.37467390737284,1.35242202982499,1.52980847264901
"1744",1.30922727751449,0.979149923327211,1.33623672743367,1.22935732919864,1.34344498809754,1.70435998032871,1.2156575307736,1.45021114222619,1.44731153492124,1.15064536583077,1.47166605009109,1.5747860566469,1.35435298618634,1.86373623377321,1.29249966106803,1.34418043740821,1.63993117907523,1.37774315336648,1.35009670355752,1.52396073679529
"1745",1.3004197121576,0.986781832586106,1.33555970828231,1.2273629814307,1.3438156169836,1.6967045717984,1.22025869059638,1.45231412102962,1.45091847771732,1.15439052949749,1.4733037254435,1.57922722969234,1.35266916603108,1.86449135017146,1.29476599021757,1.34425389114198,1.63058671004996,1.38637876126905,1.34784351755676,1.51774870174235
"1746",1.30335209370286,0.998702825979356,1.33360006990313,1.22813108786527,1.34586608522133,1.69549537120673,1.2234649006197,1.45702214805706,1.45556284282236,1.16263411037349,1.47415231011742,1.58400882059336,1.35069081922667,1.86718656282559,1.2995707615467,1.34089239809132,1.62071446912811,1.39567623053402,1.34940835230473,1.51005049704682
"1747",1.31229148579485,1.00950151197691,1.33169930684028,1.23728188174692,1.34936301250943,1.69742409575086,1.22457905380301,1.46028245778066,1.46058577089751,1.17838312651919,1.47361007904805,1.58900720038688,1.35110149028705,1.87072936649261,1.30183650814881,1.33618349214288,1.61392000941155,1.40704243986275,1.36044173568789,1.50036625587496
"1748",1.31762857376696,1.01360043489039,1.33244484347559,1.2446779886232,1.34997286083255,1.69278154659347,1.22483995297979,1.46048939489977,1.46021871443864,1.18272624489237,1.47368669544238,1.59282685689068,1.35135952552914,1.8712189566546,1.30186575505083,1.33034985862519,1.60954521151244,1.41439171521515,1.35988873422805,1.48197757022691
"1749",1.31625539548392,1.01184172061597,1.33040583287345,1.24844159933445,1.34613570567519,1.6713479124807,1.2255348991146,1.45653892646274,1.46062195133897,1.17267507801503,1.47556995608606,1.59144959597971,1.34774941622351,1.87096114956608,1.29838317139368,1.33216798463654,1.61026857570305,1.41220566759381,1.34887929561335,1.47196401303612
"1750",1.30994756672067,1.00659339677669,1.3343751623699,1.25088533594474,1.34097006099274,1.65595627937294,1.22950714029519,1.44793665924705,1.46003541562245,1.14434482448971,1.47875308229614,1.58781072516457,1.34476539579199,1.87124503208754,1.29747407780153,1.33994177899989,1.61234460283627,1.40787371733674,1.32755198024819,1.46434273093301
"1751",1.30330120665714,1.00081383721025,1.33505971986456,1.26048616652856,1.33760091506979,1.63985227070911,1.23250503862262,1.43880200480881,1.45933471108398,1.11249638112128,1.48548609416545,1.58285095520002,1.34548009695756,1.87218228726386,1.29482014761703,1.3402964779644,1.61355733395521,1.40203516613395,1.30826031780931,1.4500797266882
"1752",1.30433850125313,0.997880393371527,1.33221911000879,1.27309472014156,1.33476483026271,1.6228246359361,1.23414011037918,1.43528568113159,1.45630224335136,1.08572362204649,1.48859870405745,1.58301155238919,1.34542268732481,1.87268772106403,1.28854300693959,1.33826795140979,1.61337680505147,1.40485301245208,1.29711646569677,1.43057151406914
"1753",1.30697933368462,0.997440790924168,1.32919279347521,1.29241032650329,1.33364277467272,1.61190265004184,1.23655169760015,1.43312179710519,1.4527793659616,1.06020600259483,1.49014897125752,1.58596760541058,1.34567514918715,1.87238629723298,1.285589750539,1.32716104892888,1.61190432505546,1.41461348743681,1.28277323968192,1.41092518986178
"1754",1.31588666792568,0.998584367106352,1.32684720312999,1.30618632618143,1.33314051357033,1.60556300806647,1.23673384917252,1.43215013798646,1.45354375854541,1.04724155370941,1.49015089659941,1.59047316138084,1.34370578479477,1.87229087806435,1.28398066916387,1.31752620491783,1.60810147348404,1.42759857415631,1.2791499994627,1.39297122186095
"1755",1.3279124327035,1.00430597860988,1.32673297577812,1.32274984356723,1.33395476291684,1.60461457160887,1.23672887557964,1.4347779516498,1.4601707766972,1.04248104793689,1.48834241581683,1.59882832307943,1.34379716037862,1.86888528051645,1.2845509192479,1.30628842373318,1.60250233237891,1.43628904975469,1.28313588421752,1.37484309164151
"1756",1.34798937637665,1.0147050800529,1.32785880383398,1.33679597200726,1.33905738357687,1.60550135972482,1.2376943432818,1.43974575649766,1.46866962776096,1.04550659146284,1.48545615935275,1.60905802480149,1.34300725802842,1.86333990044259,1.28925958935211,1.29412846192052,1.60084284403822,1.44326371733144,1.29194299638723,1.36012574586984
"1757",1.36603137499182,1.02532865763691,1.32812878900771,1.34470269221413,1.34112176100109,1.60957627340762,1.24179631858786,1.44506700998361,1.4758556156528,1.05101761793041,1.48311444894475,1.62153659668518,1.34243013348393,1.85939156372298,1.29028715501913,1.28368064810318,1.600542142557,1.44779853262525,1.30272441358442,1.34899100579841
"1758",1.38599846504133,1.03138534974172,1.32740295537239,1.34703955721509,1.34019083030131,1.61709047272103,1.24536863720279,1.45363453850036,1.48575892850325,1.05337784762912,1.48507427789304,1.63598828512817,1.34251970550033,1.85544466425725,1.29228841126512,1.27753058972463,1.60872966594822,1.44497336124399,1.31340879099871,1.34056069481655
"1759",1.40274211430613,1.02871982952683,1.32334441059924,1.34161059924735,1.33319242728243,1.62567021941128,1.24602871882335,1.45500083860956,1.49133986781722,1.05329717016154,1.48668427961996,1.65138934558179,1.34261345785907,1.85142596106661,1.28763902143968,1.27632178067023,1.61744536890363,1.43235171456769,1.31824422627448,1.33365944401618
"1760",1.4069990103772,1.02347097923074,1.31794474937685,1.3527287079205,1.32917113802389,1.62786838289593,1.24593212598544,1.45347459055257,1.49261059076052,1.05465533869971,1.49090210647746,1.65569671484784,1.34373411642528,1.84743531115637,1.28299873643641,1.28342228990802,1.61078225182332,1.43451605434296,1.31719777125291,1.33489127196824
"1761",1.40241195660164,1.02317924566679,1.31736414979569,1.3803756244221,1.33145534883108,1.62632201165376,1.24653490023524,1.45353267364296,1.49152244565594,1.0582951547088,1.48635674023494,1.65336665526567,1.34344012161493,1.83991935937405,1.28405227531537,1.28595569329511,1.58098345786012,1.45153869255679,1.31484111444977,1.33320905333596
"1762",1.3899678288162,1.02809310175507,1.3192054549547,1.40693725850308,1.34256886040851,1.61952680646742,1.24357270047049,1.45482280365906,1.49144518661202,1.05844021299798,1.47955214429288,1.64379037317959,1.34082658033429,1.83509832424493,1.29005705884941,1.28856623267469,1.5513446935258,1.48649923459175,1.30526541436122,1.32787042921305
"1763",1.37513738317752,1.02973574959607,1.31802478025847,1.43214419408624,1.34748253221284,1.60882773791694,1.23948823174226,1.45679075044497,1.48805992852777,1.05539107463251,1.47571293741826,1.63619151322632,1.3367274309515,1.82656288304552,1.29727005391432,1.29539666311656,1.52777921864172,1.52050094035215,1.29615636645253,1.32364545505139
"1764",1.36787406526242,1.02930611947839,1.3131607081878,1.45757679814748,1.34556834743521,1.60262764208204,1.23540581114272,1.45624045089387,1.48246801201166,1.05743356852087,1.47622087335716,1.62978120961011,1.33474697240972,1.81780142507744,1.29816320810557,1.31368255442805,1.50106267666268,1.54393784677468,1.28831271539632,1.31470714924165
"1765",1.36125961201265,1.02778335187852,1.30405885269112,1.47433308151321,1.34234546400954,1.59895764129142,1.23002014782549,1.45216724922861,1.47371949350505,1.05679405472991,1.47930679962197,1.62825614036624,1.33532286483283,1.81262174798655,1.29622820680382,1.33606809607141,1.47799460728541,1.56656308039242,1.28041389410513,1.31055687506043
"1766",1.35825800953046,1.0278564974477,1.29416146876457,1.48412894207969,1.34066369317043,1.60019211710133,1.22631523344563,1.44399162591219,1.46171529349016,1.05676254275247,1.48242498343085,1.62990470767012,1.33718730349303,1.80635178690098,1.29118187282671,1.35990217116483,1.46697211291446,1.57455909532637,1.27785298704801,1.30832609192004
"1767",1.35901977794507,1.0301673954751,1.2881456512176,1.48896741206135,1.33534437961653,1.6035518060188,1.2264321554655,1.43506364456678,1.44453550137572,1.0567093714708,1.48646924595972,1.6385481222517,1.34583378609007,1.80575794843814,1.28613304747776,1.38564986208567,1.46182054215892,1.57180832381742,1.27770356884867,1.30586705868798
"1768",1.3599606423779,1.03548526580593,1.28106124579576,1.49029180616636,1.33105925582111,1.60955985568074,1.2284318331552,1.42493267064633,1.42535926324307,1.05803103314903,1.48979428838034,1.65196944767327,1.35719591579951,1.8117748595395,1.28148229686467,1.40956344290968,1.46102431762369,1.56479213635246,1.27812345663298,1.30605591377502
"1769",1.35934377084934,1.04309444729528,1.27611706525009,1.48603274902026,1.32719110189606,1.61971693971448,1.23235406471194,1.41716023816782,1.40207331606458,1.06449295838125,1.49427172077814,1.66453559438991,1.37089114481391,1.82296897184722,1.27662520287163,1.43034530310695,1.46186371344329,1.55281234386349,1.27959288658696,1.31034637187501
"1770",1.35113475753892,1.05228245485855,1.27164413741421,1.47985838820449,1.33098601360744,1.62766795292672,1.23772113743258,1.40545742500361,1.37639522820471,1.07118955083381,1.49665634560967,1.67434806245714,1.38673243416831,1.84096157908434,1.27152823526878,1.44912201705919,1.46407845534507,1.53915888875366,1.27919140307669,1.314755199393
"1771",1.34252211410462,1.0570381017784,1.26132978691624,1.47478792898405,1.33712393718052,1.63861117877641,1.24236121384362,1.39027267947772,1.354282376773,1.07497160120163,1.49815905660439,1.67097884685411,1.39917505454859,1.84033976767144,1.27128382012886,1.45620890769534,1.46433936645174,1.52795559575235,1.27985452278635,1.31960595346667
"1772",1.3467407256141,1.05653905476614,1.25838348386673,1.4800144294417,1.32953668555183,1.64408499303532,1.24211109181438,1.37436100590382,1.35034895689858,1.07765189151971,1.49763897492694,1.67061234105304,1.41429948266813,1.81458625678876,1.27284608099143,1.4513073039071,1.46637661493163,1.52781963419772,1.27978175477822,1.31815241199031
"1773",1.3636783873645,1.05024293109803,1.25791452791075,1.49470025641628,1.31222310609496,1.64182925069916,1.24367447031875,1.37108300944077,1.35852126751861,1.07774901234814,1.48838559443689,1.67718635011659,1.41699550380672,1.76534396337585,1.27214629141754,1.43763999260576,1.4796890029955,1.54002253578454,1.27860444544229,1.30506393075206
"1774",1.38969411116881,1.04049781620437,1.25803824943284,1.5169742223988,1.2963196524726,1.63220663462543,1.24813346083361,1.37613321218278,1.37328743328831,1.07616154177457,1.46236604787908,1.68541687527442,1.41995626088724,1.70311401886652,1.26797314838825,1.426652480646,1.49457597638116,1.55977876378905,1.2786252398141,1.2811650815542
"1775",1.41785852855822,1.0325072316159,1.25770490420368,1.53912744178663,1.28309812553757,1.62816352407738,1.25468471779844,1.37088159530636,1.38414012640172,1.07408838137266,1.42935178813974,1.70232951485672,1.4263391903459,1.64763943623554,1.26621755688649,1.41304155158255,1.50394266678703,1.57448723720612,1.27609106151023,1.25618617298244
"1776",1.44135223911724,1.02686884969429,1.25662113764811,1.56271089085386,1.27336383110399,1.62278191626866,1.25740029080522,1.3572921821393,1.39157448323151,1.07327425485072,1.40132386214568,1.7173676633666,1.44134085122788,1.59580272991993,1.26523506502611,1.40054374101594,1.51141191693793,1.58182127069463,1.27170651325238,1.2408515771189
"1777",1.45716469915146,1.02415326575713,1.25501463557153,1.58338259263662,1.26831199643078,1.61988694184716,1.25915280032863,1.34171199262387,1.39441449132063,1.07177445264488,1.38078963003578,1.73013005297926,1.46019684270316,1.55252918526285,1.26497298044497,1.39111555000437,1.51813517479098,1.58830412737348,1.26435707444832,1.22959467153147
"1778",1.46231831966446,1.0261185183884,1.25367884547227,1.59355957166266,1.26310470348965,1.61791847341659,1.2607862889262,1.32132767485693,1.39573770730847,1.07223724034946,1.36063679869987,1.73704454967698,1.47142110638289,1.52382305186344,1.26666856896568,1.38460862842933,1.52096814330377,1.59161308071469,1.25868384634907,1.22126214403458
"1779",1.45805536006464,1.02877854635974,1.25602269861894,1.5967864140029,1.2632392017492,1.62413547195365,1.25868282281519,1.30474374278877,1.3954388426089,1.0761557301327,1.34803421101579,1.73920237940664,1.48202836190202,1.51212820283776,1.27630907118525,1.38195107410359,1.5216688640978,1.59217950592859,1.25796112165129,1.2186909921093
"1780",1.45026790949364,1.03245701766516,1.26096707840792,1.59342081952296,1.26498824245507,1.63406372920622,1.24887443642064,1.29789448457844,1.39416162103802,1.08344521927926,1.33978093474417,1.73549059158196,1.49355429084154,1.51096627841555,1.29115611063933,1.38148573326898,1.51969655158613,1.591301978257,1.25795113026065,1.22047885352454
"1781",1.43972027583019,1.03734201743519,1.26498341719679,1.58601250699656,1.26903196383315,1.64265858043117,1.23657873128904,1.29649814323462,1.39155819818231,1.09142218419505,1.33746080734557,1.72640694446625,1.50634588947242,1.51679803423739,1.31211671474432,1.38648778197565,1.51707423729235,1.58852329156066,1.26020777525381,1.22667193280126
"1782",1.42967251080763,1.03975909041645,1.27799396467921,1.57406057012538,1.2690447036835,1.65303725917882,1.22319897902848,1.30640663552899,1.39601893875173,1.09983687369393,1.33721835363598,1.71572393427427,1.52591224028691,1.52636126434948,1.33868081486383,1.39370186497077,1.51308489636789,1.58867222881818,1.26490384296452,1.23643511249408
"1783",1.42751408476799,1.03564655467573,1.28821741790481,1.5656535084921,1.26856540980289,1.65662738153427,1.21162997937289,1.31628690667956,1.40533938976924,1.11660641426399,1.335569622664,1.70681526251289,1.54537640256071,1.53248382989391,1.36690525615189,1.39910944174824,1.50753294045986,1.59065668886112,1.26986771105452,1.24063928824843
"1784",1.4275778536604,1.03336474889174,1.28208460397289,1.56544896659892,1.26827939566595,1.65989845209962,1.20225387321292,1.31311716273563,1.40082074271457,1.130534143499,1.33084928656643,1.70601966882857,1.54246919952632,1.52660900853976,1.38791086113441,1.39976322874978,1.50675814138099,1.59043569761601,1.26959139889653,1.24105253569835
"1785",1.42647167934115,1.0380641546305,1.27186882215074,1.56782628432912,1.26363606813852,1.65921709812377,1.20543725144363,1.29472588822796,1.38559339430662,1.1376420257135,1.32617805318676,1.70969445245771,1.51897114817017,1.52004714857562,1.39152081142527,1.39864038583525,1.51081683294299,1.58086661137971,1.26156273246732,1.24058484208781
"1786",1.416243179313,1.04457767764979,1.26300284790297,1.57466432585369,1.24521021173251,1.65900726125753,1.20788540891341,1.26886914921153,1.36541230207581,1.14178855441067,1.32855007622521,1.71581764308144,1.49081243046479,1.50121873816298,1.38753507227073,1.39254957112473,1.51726842000923,1.56836466905027,1.25703367799601,1.24162663722719
"1787",1.4017856795483,1.04515695718132,1.24444369963361,1.58109567363376,1.22812667619953,1.66046315902409,1.20581136782024,1.24472287204475,1.33857821415701,1.1534205171278,1.33019011161319,1.72945777311977,1.46425948452611,1.47468794195032,1.39072385738704,1.38671447270895,1.51923475817506,1.55864324596766,1.24746846475338,1.23972471800321
"1788",1.39068926746731,1.0456663692602,1.23208693734051,1.58602225853886,1.21138837301433,1.66511368627058,1.19167306650762,1.22850747404387,1.31465097933245,1.17106435863554,1.33145892888183,1.73765841731261,1.43970122429683,1.45288684600782,1.39924649921336,1.38208851725152,1.51944544129651,1.55196439404189,1.2373505529207,1.23786289446346
"1789",1.38041861595643,1.04649712538424,1.21876782566276,1.58967225214161,1.19669038064469,1.67748228906012,1.17700344429438,1.21945881664313,1.29138715870485,1.18587424390481,1.33360009026957,1.74395709604979,1.42059182499511,1.43747777513199,1.40589627063197,1.37650316991229,1.51898505600571,1.54649190298552,1.22774828140688,1.23756590712926
"1790",1.37198404159059,1.04697829755853,1.21025600524625,1.59033113149421,1.18855231040233,1.69360752435795,1.16030471772068,1.21840437398454,1.28264821497329,1.20876352152212,1.33691681586702,1.74559380583678,1.41411759114094,1.42827386997539,1.41603516002455,1.37420105977745,1.51795054975132,1.54284667525867,1.22204752341267,1.23751006949227
"1791",1.36863306543571,1.04612156945993,1.20640359040516,1.59012534897842,1.1868812667106,1.70421675452728,1.14781191056517,1.22302941601395,1.27860381401422,1.22607305292487,1.33692777478872,1.74377033981811,1.41231581708911,1.42314552215752,1.4277011185722,1.37654027460434,1.519749307773,1.54128417511591,1.221592659517,1.23738292884529
"1792",1.36819582798165,1.04500748399896,1.20730811809676,1.58871789796991,1.19316116455574,1.71386463583286,1.14414194730171,1.23239280273661,1.28295798046099,1.23960268837274,1.3368428415292,1.74377814897191,1.41570670533878,1.4230005321814,1.43746350521015,1.37943501709699,1.52634914669748,1.54197060948568,1.22742162528332,1.23665565681595
"1793",1.36963039141729,1.04162937447184,1.21206650675827,1.58894403846569,1.20355189331032,1.71982822030013,1.14594814951947,1.24488015384167,1.29067768613437,1.25158211180004,1.33655470624511,1.74538191863122,1.42205146045223,1.42530277866326,1.44754968811369,1.38264525666939,1.5338228396861,1.54619334796782,1.23545594133642,1.2355383597982
"1794",1.37802418897495,1.04011088888312,1.21939140484326,1.59125706831578,1.21719753438949,1.72256092081501,1.15995324929401,1.2575851552877,1.30226418404041,1.25197701819943,1.33804761120451,1.74976565870469,1.42181041115158,1.42842441490292,1.45448808580036,1.38268019773294,1.54480068701542,1.55313945234289,1.24444516942977,1.23637597017447
"1795",1.38810889826689,1.04600761920572,1.22288651680214,1.59381509535373,1.22720786586214,1.70719843105559,1.1787806212592,1.26199472476134,1.30866875167047,1.251878860695,1.3411573549068,1.75118350344297,1.42021397610293,1.42847641423084,1.45234099603562,1.38242346763491,1.55763877560857,1.5641260438308,1.24781500154874,1.2274439061824
"1796",1.3901053065415,1.04849283614157,1.22342028889672,1.59377178701322,1.23041030042642,1.69284700495777,1.19049649858335,1.26207903268138,1.30856264731154,1.26708793150313,1.34117760232714,1.74238216599118,1.4254632655253,1.42983153579841,1.46195038646085,1.38248803587897,1.55728163246202,1.57429446523614,1.24893646744312,1.2122756759386
"1797",1.38529900891536,1.04824515405925,1.22459823010151,1.58573135361931,1.22999380626472,1.68428089129679,1.18616356465207,1.26419194892391,1.3055094182911,1.28339895894343,1.34099486638866,1.7321698997336,1.43871216619093,1.4369762874875,1.48597775591736,1.38197914804517,1.54597981344919,1.57649834898607,1.25066616519154,1.2006496895939
"1798",1.37249406327066,1.04843444928546,1.22406586629754,1.57223924045874,1.22802231735298,1.68175355478017,1.16603137366755,1.26072347902738,1.30453220478753,1.28062054064543,1.34343616424993,1.71170504582107,1.46047858687985,1.43889834145888,1.51588771050465,1.38087146799458,1.52197906856016,1.57257456195419,1.25824093016829,1.1901913246416
"1799",1.36382902080724,1.04871864131041,1.22543640888948,1.5647805623947,1.22564811782323,1.67434538507979,1.14584366952316,1.24780542753756,1.30101974339786,1.2918537332334,1.34469374727361,1.68849079251856,1.49318551264169,1.44875891209694,1.5507763217453,1.37572399852477,1.50315914068209,1.5688245909831,1.26167221355431,1.17604913232961
"1800",1.35698533327617,1.04875327185445,1.22669598361432,1.55725294571588,1.22834461454538,1.65703269126826,1.14334995423739,1.23943854911703,1.29759641980655,1.30306141468799,1.34300687329044,1.67187422634191,1.5167773021899,1.45406859301478,1.58551399771206,1.37244364062841,1.49194938509547,1.57565460488503,1.26243234454743,1.15255975658447
"1801",1.354014006992,1.04951649382363,1.22874433289829,1.55294737316594,1.23820390543636,1.63669587903598,1.14461341772145,1.23107298457731,1.29486116902339,1.31242535722794,1.34008564032221,1.65874562067299,1.53807697618117,1.45949609509639,1.61241426123113,1.36992093558286,1.48253662581058,1.59013232667477,1.26077926448921,1.12745787532776
"1802",1.35568124219748,1.05090842936742,1.23248228053691,1.55131162948569,1.24552809942543,1.61118570387604,1.15791934363451,1.22656164657071,1.29438489977875,1.31671295122903,1.33588345956222,1.65262922824128,1.5521861731163,1.46531670850224,1.62864777281296,1.36883136886455,1.48260889085278,1.6076445899958,1.25686214726196,1.1024744175231
"1803",1.361496080605,1.0527151843001,1.23359504685137,1.55744557060883,1.25285722724574,1.58974002810427,1.17249451280233,1.22823385019463,1.29535154067935,1.31863077145847,1.33545933045234,1.64944831396201,1.55752612499502,1.46570928327429,1.63595720450711,1.37027072195106,1.48992772245402,1.63297811574674,1.24687701272114,1.07483232774275
"1804",1.36576886450058,1.05870849766375,1.23334441053035,1.56787859541476,1.25869261426671,1.57319268134884,1.18371815483587,1.2331427715693,1.29791315306699,1.31780302213072,1.33583436365556,1.64966638743493,1.55648543805616,1.46317278008816,1.6369346850138,1.37199830596743,1.50172785383104,1.6567884714285,1.23652091625007,1.05073683408958
"1805",1.37060448327046,1.06611891275794,1.23172261619149,1.57970301750042,1.26092599656802,1.56414288674783,1.19788414382706,1.23851530749089,1.29998827406258,1.31359199182492,1.33960591149234,1.65209089840806,1.5510041600317,1.45690946890442,1.62914941198401,1.37345198415437,1.5176601181765,1.68074094147099,1.22960986346438,1.02735819370445
"1806",1.37320307801395,1.07607260271076,1.22961779840985,1.59244348740985,1.26156472957532,1.56772779673744,1.1998541417737,1.24101063078195,1.29994268822869,1.30743488336504,1.34842081172356,1.65647336290358,1.54155760427905,1.45270495393643,1.61938286631032,1.37597731050856,1.53768236969476,1.69831443174107,1.21959519092487,1.01280115717602
"1807",1.36956343448386,1.08352143344427,1.22967349465222,1.61019494458914,1.26099221759801,1.57312926588426,1.20142966700517,1.24083742744241,1.29310630308476,1.30090008018093,1.35458116407347,1.6598202992819,1.5384330157803,1.44628702954439,1.6093235264623,1.37595745557409,1.5493458727808,1.71664853874926,1.20854176684572,0.994739990563566
"1808",1.36502972959382,1.08263485772904,1.23461650288317,1.62475104169287,1.26340156112278,1.56780697260115,1.21503528432264,1.23979057465059,1.29114315527354,1.29708058470846,1.35388729507593,1.65989948821899,1.53860572041138,1.44231951595278,1.61027718432788,1.3795023582443,1.54687940075275,1.72772898223458,1.19822399181574,0.989714169984942
