"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1413",1.3222194141456,2.02558193574478,1.86191464578354,1.54584537975497,1.15131300210911,1.29899541336902,1.41430847635064,1.51832309151064,1.7638875465399,0.995717695518361,1.21642885719976,1.43900826444108,1.62162375850598,1.43224001744973,1.29323703928739,1.49821093396224,1.76572927790268,1.58969032567322,1.68798985991602,1.21909485182346
"1414",1.3203100410011,1.99872929798719,1.85196999209722,1.52466936977639,1.1706800392553,1.29745608595666,1.41782256496672,1.52024861215519,1.77286214828825,1.00424922731123,1.21526937214698,1.43546202503809,1.60673231720747,1.43400683058221,1.30915883221166,1.46976779955551,1.74445812566217,1.5753390019912,1.66156943811949,1.23723413478035
"1415",1.32033617852828,1.97021507036793,1.84328515706747,1.51075329614284,1.19144670425018,1.29675508428109,1.42110316444088,1.52476509746903,1.78729961264915,1.01528912941806,1.21243007137329,1.43535182175075,1.59150170374311,1.43563898395093,1.32079830617627,1.43678500152323,1.71471753935032,1.55623137869151,1.64056739294809,1.25720421548153
"1416",1.32097478967182,1.95176788151039,1.83746342132913,1.50346887110407,1.20124510119612,1.29703151813964,1.42195864325693,1.53071058810538,1.79847867173214,1.02404686864203,1.21248028747008,1.43500697634895,1.58506610341764,1.43402864145362,1.32751883742122,1.4130737446874,1.69371870820784,1.53938557912217,1.63034509885707,1.26542555536363
"1417",1.32210300634278,1.93218312069182,1.83606790365534,1.50070072645745,1.2067892197513,1.29887576340071,1.42044131786102,1.53801764731274,1.80317676100451,1.02701685704038,1.21284072861828,1.43458684703062,1.5819639047173,1.42918970885636,1.33173371972899,1.39680975615908,1.68140364961221,1.52594101956921,1.62560124092701,1.26870992998759
"1418",1.32439354390911,1.91885533794664,1.83564829072767,1.5053832703531,1.20802588195973,1.30161682248791,1.4199684803496,1.54361529135068,1.80936028951315,1.02738531731383,1.21370292277004,1.43538598837276,1.58205871119122,1.42279888326135,1.33293158265968,1.39234625219504,1.67291606615731,1.52093365394773,1.64001685546335,1.27097249219229
"1419",1.32514957740632,1.91667539851313,1.83566176946059,1.51746449965659,1.20960111890403,1.30606876530786,1.42016498669948,1.54902061040552,1.81394856216074,1.02743127442773,1.21548402404421,1.43715247189978,1.58388590132935,1.41595367920015,1.33244398663609,1.39295043857598,1.66938712370169,1.51953153526214,1.66243406787809,1.27130061680693
"1420",1.33022299990562,1.92213675977714,1.8362938872896,1.53494811558861,1.20941411719513,1.31224090817876,1.41808142621813,1.55730274380883,1.81426717575382,1.02859421719781,1.21715977806531,1.44200305663892,1.59029943667999,1.41243858342112,1.33245050497858,1.39674319610694,1.67148202882445,1.52241464147507,1.68669188807107,1.27117046702021
"1421",1.33493086123517,1.93396643918087,1.84006069440773,1.5494574930061,1.21033314472982,1.32048794405891,1.41696942208056,1.56375208161235,1.81251457792028,1.0293575820136,1.22048290170679,1.44819035124472,1.59944075152223,1.41246396011297,1.33325931665125,1.40662131066455,1.67998038235976,1.5287108106443,1.70958274688787,1.27105398880946
"1422",1.34027856388611,1.94914230131085,1.84391561788362,1.56345162326805,1.20983788206096,1.32743455214385,1.41576806362174,1.57546060524804,1.80831986636603,1.02990352902899,1.22491085328681,1.45889147664886,1.61042368132479,1.4147855210425,1.33713874374796,1.41759467968185,1.68636920273345,1.536337819446,1.73318457230886,1.27086956061656
"1423",1.34494616491713,1.95856686519571,1.83826884841904,1.56376077012512,1.20781312480527,1.33413954622221,1.4117025974757,1.59171093355938,1.80509409803861,1.02871142589917,1.23160590671768,1.46457433201376,1.60996961412798,1.42221812412575,1.33801723051591,1.42087887164665,1.68675341112598,1.542096211559,1.75146055254866,1.2715903922645
"1424",1.34448676337581,1.95294391791663,1.83382560226691,1.57359937640812,1.21279129689651,1.3347592355139,1.40573054855702,1.60193776473944,1.8073564018039,1.02892407435414,1.23453508113708,1.4618379675013,1.60828219594232,1.42202568402054,1.33678623333936,1.40939299356283,1.69120797142553,1.54160042014506,1.75146149743734,1.27013801932
"1425",1.33494577727096,1.9403594726481,1.83427664042591,1.58427915093726,1.22711386792554,1.32561001350802,1.40664816668412,1.60665694842027,1.81513474135809,1.03143458387739,1.23015652569244,1.45345502391081,1.61338575768588,1.41868215812059,1.33497486674998,1.37276288304565,1.71193540548543,1.53566007052825,1.73635926838529,1.2634033001166
"1426",1.3216176861651,1.91872283342327,1.83990615975874,1.58262181537034,1.24363975903221,1.30939543875498,1.41404632725739,1.60812466505901,1.83235048407592,1.02887907632781,1.2209966757145,1.43765114851585,1.62615840104367,1.41271796753193,1.33780753228,1.31590958180865,1.73673728256646,1.52775028570429,1.71650353680545,1.25397417673516
"1427",1.31414298396526,1.89254614728039,1.84444656449931,1.5901114350786,1.25810933487767,1.2939878756732,1.41387125495144,1.61061942842084,1.85564347888204,1.02166178808986,1.2096486447343,1.41116591321935,1.63999510399924,1.40342826160887,1.34450372325226,1.25606306305824,1.76240792216843,1.52095719245286,1.69271663456088,1.24146523333414
"1428",1.30773784903244,1.87145845185799,1.84327978491218,1.59673347537905,1.26832653488082,1.28116938381664,1.40619076639037,1.61672992852843,1.86796130376539,1.01628966411872,1.20184131137509,1.39726924832069,1.64809231395306,1.40019184433183,1.34523605035708,1.21089183722587,1.78362490443669,1.51604430042588,1.67687421913375,1.22947415837905
"1429",1.30030781226513,1.8581894657916,1.8385777507876,1.59875526813992,1.27234096809039,1.27246129219979,1.39142761195094,1.62566370106976,1.87375804538925,1.01292984402025,1.19584776374624,1.38545396370466,1.65021385808604,1.39852227016048,1.34625878115833,1.17454572315802,1.79647463844016,1.51416391039513,1.66227556699007,1.21625690504057
"1430",1.296871055323,1.84931126090819,1.83107697328008,1.59661760484924,1.27387108475182,1.2694535269798,1.37741188951068,1.63416953961939,1.87495173661332,1.0106776168586,1.19341567485844,1.37890660641456,1.64774209201962,1.39692767971692,1.34664504927334,1.15072668905074,1.80291137687297,1.51369548712205,1.6556505856523,1.20597686862617
"1431",1.29660693677147,1.8449061273957,1.82718646754336,1.59547084638805,1.27339366403095,1.26698276312783,1.36660391722726,1.64014013658746,1.87403228731947,1.01125523709757,1.19523440142488,1.37625716160974,1.64331217549878,1.39606737593734,1.3465092138789,1.14256986447687,1.80560168633538,1.51324310900164,1.6542269847513,1.20407178760325
"1432",1.30063206804042,1.84579161759606,1.82225877450234,1.5957800691748,1.27347819509808,1.27037876816242,1.35937783193143,1.64296263621962,1.87205731375511,1.01574643891748,1.20054446448746,1.37995231816836,1.63953125491757,1.39661486592764,1.34710490513133,1.1441029453853,1.80340606032366,1.51400273724088,1.65553183494493,1.20761725163472
"1433",1.30915009414686,1.85198563936007,1.81872963593655,1.59983721637057,1.27518529709351,1.2789009755832,1.35529212129457,1.64321935264603,1.86950177164045,1.02245572682434,1.20690476111831,1.38744890831672,1.63437422322984,1.39824790831258,1.35027253898021,1.15620688006756,1.79941488323972,1.51663389746073,1.65895461026643,1.2152441389494
"1434",1.318171566397,1.86195257093543,1.82407531949035,1.60475404975276,1.27707677290339,1.29121974006448,1.35476707624196,1.64091889092978,1.86777310620837,1.03388749512496,1.2131518049514,1.39942749616878,1.62943047843204,1.40365163089948,1.35258267760101,1.17093565930955,1.79410230141593,1.51741523537935,1.66192180819733,1.22400901747221
"1435",1.32892553536791,1.86815590205319,1.83164752167516,1.61258632569931,1.27816107080874,1.29496495778358,1.36046641615736,1.64039966657584,1.86491012508401,1.04640413669046,1.22338365734263,1.40782255673006,1.62490804338314,1.40376307676143,1.35262470467617,1.18521577934785,1.78803022487012,1.51782357374094,1.66272834601238,1.23355392778749
"1436",1.3345824129863,1.86806555812447,1.82703648558262,1.61346702839213,1.27661590660172,1.29069548810755,1.35851066925109,1.64466321678122,1.86237956565425,1.05922053870568,1.22233673617235,1.40937833229323,1.6248369424486,1.39130856681245,1.35270256147881,1.19080582800584,1.78943857362747,1.51701471487129,1.66127244016995,1.24455168905385
"1437",1.32861347759983,1.86046998723051,1.80586254190359,1.61113823988533,1.27035383307792,1.28932089493596,1.3456732012398,1.65888424027554,1.86382718740294,1.0565442985014,1.2146599036785,1.40915153635991,1.62220574442043,1.37017600282247,1.34997592867301,1.18401608378873,1.80037025579916,1.51752752633912,1.65251167211028,1.24966257365555
"1438",1.31431288419426,1.84860971295855,1.77697554716544,1.60541966283821,1.25965931837522,1.28287079400044,1.33704765613231,1.67307822494956,1.8674749320604,1.04591466806832,1.19471767776016,1.406160746335,1.62131007857943,1.3504757296457,1.34766797351445,1.17057495276589,1.81557485813612,1.51746192985237,1.63775164427337,1.25304512265212
"1439",1.2999277584468,1.83355865109393,1.74665130843149,1.60016895066387,1.2519978225857,1.27266748674618,1.33209711296374,1.68183108669713,1.87299130182786,1.04085085270977,1.17626885933971,1.40585610487485,1.623344825034,1.33505430220313,1.34595754636631,1.1537905918337,1.83365691598684,1.51787724852464,1.62334621943666,1.26264973351704
"1440",1.29216819355332,1.82208679448718,1.7220444803638,1.59895806155007,1.23987590559308,1.26422103347876,1.32547515514951,1.68654862613698,1.87774989634661,1.04235763607364,1.16076764975349,1.40640157792602,1.62582285972226,1.31256485773133,1.34441826909243,1.15340342220342,1.8449839009089,1.51777969148604,1.61117592009184,1.27922780586033
"1441",1.29185474059986,1.81595892245321,1.70734556902036,1.59900576846577,1.23284790168484,1.2551062421756,1.32087588395776,1.68597981117074,1.87875875077302,1.05402470763483,1.15012092290984,1.40515973532692,1.62602191903121,1.29030036739004,1.3446825154239,1.1647328603178,1.84713318738987,1.51688022107264,1.60102855808988,1.29733991639008
"1442",1.29604898570292,1.81176882642141,1.69857607333763,1.60045918447837,1.22738233827258,1.25060904341272,1.32089713445664,1.68547656579146,1.8770260911402,1.07228686055499,1.14735264678875,1.402715527399,1.62590257160938,1.27306226787521,1.34602834861581,1.17674401021395,1.84485333743243,1.51544568037273,1.59136222171359,1.31821293173872
"1443",1.30277331782824,1.81161921248066,1.69793234507645,1.6034495412834,1.22460544373434,1.25147840742113,1.32728909853677,1.68506178487186,1.86972894972243,1.09185027871104,1.14911404493244,1.39953608943664,1.62670825514885,1.26732435801639,1.34884184948576,1.19063758015622,1.83739833258131,1.51703856722872,1.58706748149564,1.33634301607945
"1444",1.30909411165779,1.81569559190971,1.70337026121829,1.61125639958349,1.22582845285641,1.25634481087982,1.33631655823596,1.68588192229993,1.86445403157366,1.11141571521702,1.15671438176779,1.39616144111146,1.62883412518003,1.26630273562655,1.35480547549969,1.21098091216364,1.82679398011404,1.52282670332319,1.5879793334911,1.34497744738658
"1445",1.31718222346769,1.82382177198089,1.71714896430962,1.62244142527584,1.22916131201439,1.26445291006598,1.3468695469559,1.68692143013001,1.85989859053597,1.12978615386052,1.17025858976213,1.39493541055886,1.63547102996337,1.2689424653344,1.36226004271303,1.2287677827274,1.81416688126425,1.53232722790342,1.59209754340525,1.35212618047091
"1446",1.32347560632968,1.83259928266913,1.73534039044509,1.63428648308443,1.23355462208705,1.27524193903351,1.35741551891648,1.68798407895679,1.85607442347152,1.1409017059476,1.18239479067088,1.39702195066768,1.64281029034758,1.27384561049409,1.3691873263497,1.24028401467715,1.8004307706536,1.54648425104617,1.5971018785987,1.35964175610087
"1447",1.32322962039976,1.84155070202886,1.74869772857703,1.64892995209163,1.23755699263607,1.28477764502295,1.37222434786625,1.68828458985377,1.8498845871849,1.14128896438758,1.19357368377347,1.38868549334898,1.65696796789844,1.28012469321447,1.37946143712824,1.23843274363046,1.78283534959256,1.56455802292431,1.60039303586487,1.35457999356939
"1448",1.31970025869326,1.84539104181123,1.75007423356696,1.65408188877497,1.23758472976085,1.29625852967007,1.38006163700273,1.68847570393152,1.84405208742376,1.14187845439663,1.1967547235275,1.38106293432163,1.66699637178538,1.2780908354099,1.39167061766207,1.24451374252857,1.77208840070282,1.57308937169924,1.60045619728496,1.37197075437626
"1449",1.3202354780843,1.84554597275323,1.74067726049042,1.64903739381141,1.23608531963316,1.30497597550767,1.38048235062271,1.68737646728123,1.84621995137875,1.14231094697933,1.18447369664343,1.39357920946489,1.67174027192968,1.2712657456166,1.39731964442054,1.25503578717259,1.77367284855574,1.56487695462836,1.60311906661858,1.40061037935028
"1450",1.32565065227786,1.84559163016518,1.72466147764439,1.64244049084182,1.23409002032311,1.31434888842167,1.37785243131002,1.67863476462367,1.85162915812226,1.14057801135942,1.15293230002297,1.42032643487911,1.66520449952633,1.26032922601286,1.39440444057465,1.26031581333944,1.78096598226249,1.55317721083165,1.60620773087165,1.4382030840435
"1451",1.32772527458866,1.84479424804494,1.70810329535403,1.64155852896316,1.23245143702264,1.33087504556125,1.37469388308933,1.67497202365633,1.85753351458874,1.13885530238869,1.12257074019647,1.43827491815419,1.65326446944229,1.24727720071399,1.39995871545039,1.26708131565286,1.78809514138524,1.5399997650337,1.61335978929787,1.4709547422804
"1452",1.3203370193488,1.84146299022785,1.69635831085921,1.64761626641886,1.23118241566935,1.35215669260173,1.37990292702675,1.66988210721141,1.85771679627787,1.13709826318582,1.10209867797771,1.44326427772463,1.65419602611412,1.23866720282391,1.41402302155684,1.2695808943579,1.7880217239527,1.54233469063013,1.61826029207983,1.48924604694827
"1453",1.31185805211735,1.83518530818069,1.68565387371852,1.65777854175607,1.23096583543132,1.37610249465219,1.38832876869478,1.66666635805659,1.85529311618201,1.13605438468879,1.08579602270128,1.44159929972887,1.66739916640543,1.23280045024604,1.43510345585325,1.2696783544183,1.78141832372674,1.55060507323854,1.62247867892956,1.49769981722229
"1454",1.30328790782178,1.82644527327279,1.68170071382719,1.67036265202599,1.23150116159185,1.39848311015456,1.40193886314193,1.6662406688492,1.85197595523548,1.13498094582495,1.07539175284318,1.43543458047426,1.68573327253645,1.23049784269607,1.45964604237143,1.26836718879704,1.76626929484897,1.56349932570946,1.6229447106126,1.49893693146775
"1455",1.29873140724707,1.82115539517292,1.68343828450319,1.68127155155098,1.23426248832718,1.41247102136084,1.41662910714291,1.66465414092363,1.84887460694421,1.13340798027758,1.07491171813765,1.4272688842321,1.70834487109856,1.23059498254381,1.48506229390423,1.26494024906619,1.75087108568734,1.5807452618655,1.61977319364159,1.4937436032938
"1456",1.29443204374652,1.81983072612447,1.69277866861233,1.6926409987427,1.23866102452884,1.4206845218964,1.43238943094556,1.6651626529002,1.84565748490286,1.13405636917675,1.08040253982168,1.42286920476862,1.7320500965417,1.23383795036857,1.50534565385151,1.26120806676639,1.7401850502812,1.60004543099679,1.61460799482968,1.48815681358061
"1457",1.29128819091441,1.82273147117454,1.70498526489051,1.70096169202217,1.24165965226663,1.42388807389486,1.44951031723339,1.66598387536893,1.84478367366171,1.13919625432435,1.09070727451821,1.41580661535961,1.75385587218703,1.23855023704533,1.52416307126213,1.25772302681826,1.7345556486484,1.61573871533345,1.61252514854772,1.47897547007915
"1458",1.29025432845043,1.82979205911218,1.71515558168629,1.70707756902135,1.24525351323777,1.41695903141364,1.46889164998556,1.66960973218515,1.84924952521938,1.14486527402779,1.10195052250559,1.4137247348857,1.77119923279475,1.24150935006764,1.53336530975561,1.25110904200068,1.73806026846404,1.62981389065343,1.60822861690245,1.4728942943741
"1459",1.29777381684989,1.83350042894613,1.71528703484073,1.70288493259259,1.2548255864784,1.40969065667514,1.4801228944076,1.67224756255728,1.85784066868279,1.14649965433385,1.10723431830986,1.41558845194957,1.77996537963767,1.24200816923019,1.53246845977597,1.2408199905732,1.74404553076192,1.62881879162067,1.60439629256121,1.47290837110539
"1460",1.29599946232849,1.82917248084332,1.71598707744389,1.69522517369867,1.27148343175403,1.42338314175977,1.47635483179251,1.67266359601657,1.84488205234933,1.14535349024035,1.10585872351518,1.4153872526215,1.77619386692969,1.24205880430961,1.53274732576692,1.23390735511712,1.7383020835629,1.640832839177,1.59686265218131,1.47016552922589
"1461",1.28916198762673,1.81956077244356,1.71492620435841,1.69473006059943,1.27986817570561,1.45009666884077,1.46245240828985,1.67117588033293,1.82137518101854,1.14235120476988,1.09818572654158,1.41143863847301,1.76198444309932,1.24151825900376,1.53227347016523,1.24373711336742,1.72253027891514,1.6568909564328,1.59310507528594,1.4695374294425
"1462",1.2857745829761,1.80831940450407,1.70613987482008,1.69824905615366,1.28969028941379,1.47268218437959,1.44333214365595,1.66483448802467,1.79123451302958,1.13592034610381,1.08512846364376,1.40065204328316,1.74288098159325,1.24027178172817,1.52669104605681,1.25339118756277,1.70051462014299,1.68117330074402,1.59009398090392,1.47017160242682
"1463",1.28169715022718,1.79317824961822,1.69611376890216,1.6954485149694,1.30710868742005,1.49808592252729,1.41932068038515,1.65693770220708,1.76685696510357,1.12888501961928,1.07323577008771,1.39769277419782,1.72103920390979,1.23875695066144,1.51913913712619,1.26243574990443,1.68300084929546,1.69918919393878,1.58553179721468,1.47431821434055
"1464",1.28085630971829,1.78143206798284,1.68423473651905,1.68644544465841,1.32951199702056,1.51679722336131,1.40359226691985,1.65621544319348,1.74714048405523,1.125253906467,1.06236539470297,1.39915772830704,1.70290072656373,1.23594092256924,1.51658190731728,1.26609469574854,1.67338584612681,1.71667427398029,1.57695641134183,1.4726527312439
"1465",1.28074023245913,1.77082805337971,1.67897393699879,1.67148378180624,1.35478074703596,1.52788691728755,1.39004655000886,1.65666834765013,1.73942140992612,1.12428037208126,1.05642206353611,1.39987698791147,1.69137612169972,1.23307113001678,1.51537331717209,1.26046558447968,1.66806123401757,1.72491917596501,1.5672995739296,1.46956778405162
"1466",1.27940702713428,1.7649802834767,1.67451205764845,1.65794403498815,1.38044446625354,1.53234810728295,1.38555224852553,1.65647097899631,1.74090096812575,1.12321000634612,1.0534767112949,1.39977044468449,1.68544542092912,1.23093475436541,1.5144718659008,1.24836155083171,1.67288912325491,1.72858888000242,1.5582846747193,1.46929294651515
"1467",1.28070636352578,1.76376571728793,1.6738621373369,1.65070851190347,1.40049424156695,1.53669931809258,1.38496939541544,1.6572984315349,1.75107681513254,1.1216738449658,1.05366114845426,1.39986428287404,1.68581789053294,1.23146067755763,1.51333983611514,1.23952943490763,1.68293072138163,1.72862711276078,1.55321690990638,1.46811762160717
"1468",1.28394440783234,1.76805985443589,1.67409475942392,1.643350903878,1.41790363490869,1.53741252652653,1.3907667927768,1.65840618032592,1.76635413840216,1.12205446107306,1.05693772449098,1.40226949961604,1.6902414275544,1.23247462234658,1.51615462538744,1.23170381468833,1.69937566331165,1.72632522677865,1.55424451995148,1.46848718497105
"1469",1.29069396217341,1.7764284827569,1.67595429853284,1.64000806237072,1.43092466280226,1.5352276797629,1.39968227913206,1.66026809876815,1.78468611741497,1.1226608497189,1.06413596286866,1.40592340992704,1.70010408136002,1.2354264084025,1.52485841457799,1.22791274103816,1.72136045085513,1.72491843471581,1.56200348601072,1.46922064492303
"1470",1.29487994638385,1.7844862987644,1.68083305649614,1.64748637253325,1.43929626518301,1.53332687503653,1.40728864834113,1.66343002378286,1.80269414781494,1.12499991655566,1.07011668920718,1.41084888762371,1.71177312792453,1.24311491621478,1.52922690981768,1.22693461073116,1.74430103835596,1.72425679926976,1.57748891594786,1.47067031346528
"1471",1.29677530585725,1.79204222457271,1.67969536570092,1.64902162829573,1.43910226031774,1.53281635128211,1.41005791555652,1.66311505591751,1.8238311451116,1.12653594927895,1.07116987088076,1.42150458503694,1.71886681137061,1.25376829241653,1.52669419918485,1.23012577937155,1.75987036372472,1.72055884190295,1.58124374714217,1.47349188893496
"1472",1.29085718920167,1.79419336188342,1.68095343616987,1.63126820943683,1.43514313575705,1.53231163944371,1.40901401304148,1.66105140490168,1.83411050026911,1.12688720446437,1.07216312610878,1.42818795066925,1.71705354268688,1.2609183812147,1.51669223685932,1.23242805661853,1.74290804111481,1.72001674590597,1.5643535873879,1.47436865201362
"1473",1.27944057046327,1.78956462032718,1.68157928572878,1.6033126063488,1.422422770022,1.53262269639186,1.40474016930798,1.66102661878992,1.81747699580286,1.12320518928362,1.07454016251839,1.42701895412672,1.71114732000565,1.26258969091981,1.4999428023179,1.22564832413673,1.69823244743739,1.72077797236037,1.52225203728135,1.47110731951963
"1474",1.26889947425385,1.78176083587478,1.68043307868066,1.56668311210195,1.4063236685995,1.53204813366112,1.3987815060786,1.66540442745452,1.78780303477802,1.1233013290733,1.07532081324751,1.42125375107781,1.69877056919131,1.25949635566421,1.47900542711344,1.21502806980023,1.6311540188574,1.72429483132462,1.45837270520379,1.45982946274708
"1475",1.25534992017374,1.77742214791188,1.68506578555581,1.53045724323636,1.39149191565667,1.53548656470518,1.38802040326563,1.66830433815472,1.75901226259223,1.12172299996065,1.07570303327424,1.42471379596909,1.68450485827885,1.2563649294043,1.45783067349363,1.20484119702112,1.56964359778429,1.72882480975479,1.40300344977106,1.45423464015008
"1476",1.25008810611366,1.77535735520731,1.68534896712059,1.50183662805027,1.37849135701773,1.53762372916596,1.37857656398995,1.6679458829718,1.74993163948761,1.12088816281736,1.07629385003178,1.43465822421431,1.67452983071409,1.26334015095719,1.43943647942424,1.19486387691399,1.5328177696313,1.73033763537556,1.3717102190713,1.44396175460959
"1477",1.245597288313,1.77372329854895,1.68491472719864,1.48019789827357,1.36779313381217,1.53864555918964,1.37172035709839,1.66424026815209,1.75034345978607,1.12064926583428,1.07579801961221,1.44789288035595,1.66745088502018,1.27636232557294,1.426077722733,1.18894216681137,1.50733560021883,1.73051351441431,1.3494145307512,1.43404552259039
"1478",1.24365223685528,1.77488583300671,1.68473620642418,1.46516471126707,1.35924622706715,1.53857702318957,1.36357345831255,1.65975264737894,1.76624413642207,1.1212190558915,1.07542008583833,1.46687920346574,1.66388579356584,1.29165222328753,1.41723937319089,1.1900020162072,1.49377400005765,1.73027987528659,1.33923184529968,1.42749135221506
"1479",1.24415111919369,1.77785134754904,1.68422671431279,1.45918283719984,1.35410598431432,1.53824669386192,1.35940934525335,1.65897149854171,1.79152527261979,1.12495873475879,1.07608630875121,1.48592390387176,1.66444599969586,1.31180994394,1.41120286724202,1.19235964572667,1.4872114366059,1.72988480953181,1.34316426097907,1.4248798227911
"1480",1.24787405716324,1.78126568174268,1.68626976749525,1.46252630683296,1.35316785670596,1.53708005192554,1.35705242105321,1.66147128654457,1.81888930165829,1.13537264487593,1.08017271667379,1.50354327125838,1.6683671793749,1.3309427876846,1.4109754646809,1.19743360025244,1.4924199308313,1.73170289678194,1.3534065166628,1.42600014601318
"1481",1.25422390968213,1.7861202138336,1.69051723395837,1.47001917732203,1.35618473843156,1.53636325617707,1.35951849132179,1.66621219707532,1.84760110618149,1.14516420142079,1.08560468741815,1.5146129724551,1.6772259160675,1.35441238249898,1.4166634268294,1.20601988402259,1.50757074252442,1.73690573304508,1.36981929681665,1.42999737840857
"1482",1.26202980248964,1.79093777818377,1.69677512810467,1.47976242619261,1.35650509468875,1.53583157201091,1.36196519476996,1.67129867850938,1.87202202568388,1.15406627630111,1.09327830106257,1.51640639822046,1.68741838677277,1.37866107423011,1.42301951931407,1.21690123056978,1.52549709334076,1.74882168443337,1.3838693497581,1.43530175575212
"1483",1.26744789105289,1.78633972482921,1.70176055905172,1.49035134453994,1.35636316064954,1.53522512402492,1.36114353197787,1.67398084011466,1.88871268656238,1.16947814156176,1.10134727414089,1.51781614271006,1.69684702069148,1.40361771458536,1.42584133987264,1.22352985615598,1.54002216648045,1.76347130128846,1.38906118693331,1.44091962922691
"1484",1.2698633955512,1.78408655082181,1.70458948192838,1.49016524471819,1.35654384422165,1.53773114637061,1.35351128228428,1.67481361464212,1.89221881456163,1.17482344899055,1.10144128721225,1.51533700498431,1.70143069244942,1.41744853067775,1.42651829552007,1.21665145121105,1.53863624933762,1.77569434627053,1.38254997735876,1.44202114420406
"1485",1.27135054505881,1.79291933282537,1.70464938377602,1.47567174566059,1.35192801941522,1.5376436464603,1.34330322667646,1.67347557555341,1.88873424027707,1.17452853951795,1.09546771617906,1.50208276772956,1.69958529427349,1.3979742924164,1.4257699895409,1.20527364654714,1.5240458741755,1.78228068796762,1.36965575309103,1.44118262820562
"1486",1.27026584209002,1.80289827637692,1.70378917660267,1.44609341228614,1.35029696680096,1.5378354546177,1.33176222251315,1.67095472263978,1.87800459136235,1.17331808194388,1.09016766552661,1.48577886564286,1.69415955381789,1.36355933306024,1.42081869240317,1.18994088916103,1.49484317781551,1.78435666528668,1.34978132408113,1.43941303060058
"1487",1.27064167554286,1.81584469189805,1.70384345816967,1.40833171837823,1.35396054356195,1.53890807762544,1.32916059990589,1.66928621099813,1.86885202972834,1.17186727186035,1.08524794843201,1.4729305502256,1.69075694729758,1.34003252489899,1.410445027676,1.17631375783694,1.4644693877464,1.78898876562542,1.32632255564882,1.43888507143941
"1488",1.27210953700518,1.81890409176995,1.70435713681776,1.38422599065618,1.35586818206956,1.53980042088185,1.32662506659853,1.66874479651323,1.86495869741389,1.17758372377841,1.08207883656518,1.45987225006694,1.69093010335356,1.33255127194252,1.40050049609159,1.16565619615126,1.44811892603834,1.79905033221736,1.29991997720359,1.4388897879257
"1489",1.27027154982542,1.81275647506517,1.70920561148759,1.36854873819967,1.3573290788078,1.53900293323828,1.32055810507282,1.66902294718344,1.86408605301913,1.18825209908307,1.08098598950077,1.45148518265165,1.6937601804922,1.32843105228622,1.39310086776658,1.15634720780545,1.4430465525755,1.81327963311516,1.27808144747276,1.4403706794559
"1490",1.26974835042617,1.8010054953588,1.71848157619281,1.36158575029143,1.35784439295304,1.5370260822485,1.31720096684228,1.67112668750199,1.86607677138602,1.20291024720673,1.08109335669627,1.44885762465483,1.70107324280247,1.33464903158894,1.38984693759528,1.1488457542836,1.44239871816995,1.83443337415318,1.26409228857373,1.44408266205179
"1491",1.27143723929805,1.79079102364745,1.72768765435277,1.36204758202713,1.35776441844267,1.53314237149032,1.31646883363096,1.67197175458958,1.86679085703683,1.21997104701244,1.08245330376725,1.44894340440057,1.71163569896641,1.34097329761932,1.3886190967831,1.14671080148635,1.44463759621147,1.85680185556114,1.25679818076979,1.44766458458663
"1492",1.27986141624475,1.78248458483779,1.7361371320157,1.36711010253242,1.36065568259106,1.53249004115865,1.31697208971419,1.67342542863989,1.87133757118936,1.23955445865548,1.08528111371397,1.45167942358595,1.72564542663246,1.35517838312456,1.39315811549085,1.15092305895047,1.44910529349613,1.8797299553528,1.25320098129574,1.45534349277126
"1493",1.29147692386757,1.77689130782144,1.74322683708659,1.37944590810241,1.36517460225033,1.53612631408539,1.31766066254953,1.67705113533805,1.87782138194132,1.26123783431125,1.08905079450691,1.45763541323868,1.74277145777141,1.37176549720613,1.40058156634225,1.16137092513131,1.45542138352442,1.90571090099817,1.25822850612667,1.46365435238106
"1494",1.30593265468431,1.77794657386654,1.75103168290525,1.39109268998867,1.36944531005694,1.54819212515311,1.32012392656116,1.68059439033566,1.8792834941649,1.27917915730591,1.09294924384271,1.46630717689097,1.76064217025697,1.38110854384264,1.40934881438768,1.17353335612694,1.46041910653922,1.92546145972973,1.26615628221928,1.4735539063332
"1495",1.32087344759133,1.78059480250835,1.74993758989993,1.39987759914453,1.3722005312172,1.5547551023339,1.32307404181661,1.68412162661918,1.87714554625169,1.29627571049912,1.08996206588716,1.47483547117512,1.78024294938309,1.38115330724547,1.42092564560634,1.18448853721055,1.46318855409418,1.93906278255207,1.26860384119443,1.48546779598341
"1496",1.32595159340015,1.77573849692143,1.74612592343573,1.40639193804593,1.37274839200646,1.53865981961087,1.32361457538269,1.69216128857841,1.8782182558827,1.31457388674803,1.09096672547631,1.47179086462322,1.78782858527821,1.38929404803274,1.42803994005249,1.18138049405763,1.46289740476632,1.93554072311046,1.26729268830082,1.49964634430093
"1497",1.3167197220643,1.76188273455702,1.74564073842391,1.4035626399574,1.3724063160018,1.49867260446219,1.32361561164782,1.69266422678634,1.88433205314857,1.32402213493729,1.09661788495508,1.45729239737105,1.78600850198529,1.3991936912165,1.42663332155715,1.1689269793037,1.46318291149876,1.91952233370669,1.26614788290587,1.51076586651288
